,UserID,Name,Gender,DOB,Interests,City,Occupation,Budget (£),Age,Age Range,Cluster,Cluster_tag
305,77652,Sean Walker,Female,2004-11-02,"['Photography', 'Cooking', 'Parenting and family', 'Gardening', 'Health and wellness']",Stockport,Marketing Specialist,5707,21,18-25,6,Health and wellness & Education and learning
306,99837,Dora Morton,Male,2002-01-30,"['Science', 'Finance and investments', 'Fashion']",Preston,Chef,3217,23,18-25,2,Fashion & Gaming
307,92272,Ronald Byrd,Female,1965-01-11,"['Fitness', 'Photography', 'Education and learning', 'Fashion']",Preston,Sales Executive,5376,60,56-65,2,Fashion & Gaming
308,29776,Paul Yochum,Female,1987-08-29,"['Technology', 'Art', 'Fitness', 'Pets']",Stockport,Event Coordinator,5136,38,36-45,5,Art & Education and learning
309,34808,John Heffernan,Male,1988-11-28,"['Gardening', 'Art', 'DIY and crafts', 'Food and dining']",Manchester,Accountant,3708,37,36-45,5,Art & Education and learning
310,16886,Vivian Kane,Male,1989-03-08,['Pets'],Bolton,Financial Analyst,4625,36,36-45,0,Business and entrepreneurship & Technology
311,49984,Douglas Havlik,Male,1998-02-20,"['Science', 'History']",Preston,Mechanic,4869,27,26-35,1,Finance and investments & History
312,62615,Donald Freeman,Female,2000-07-28,"['Photography', 'Nature', 'Gaming', 'History']",Preston,Procurement Specialist,5694,25,26-35,3,Nature & Travel
313,14229,Michelle Baksh,Female,1967-05-19,"['Social causes and activism', 'Outdoor activities']",Manchester,Accountant,4088,58,56-65,1,Finance and investments & History
314,52177,Steven Danson,Male,1962-07-22,['Cooking'],Stockport,Technical Writer,4213,63,56-65,0,Business and entrepreneurship & Technology
315,8029,Joan Rhodes,Male,1972-05-18,"['Pets', 'Finance and investments', 'Gardening', 'Pets', 'DIY and crafts']",Stockport,Quality Assurance Analyst,5804,53,46-55,1,Finance and investments & History
316,28922,Erin Hand,Female,1975-03-07,"['Music', 'Gardening', 'Fitness', 'Fitness']",Bolton,Financial Analyst,5941,50,46-55,1,Finance and investments & History
317,69420,Rosemarie Albus,Male,2000-03-01,"['Technology', 'Pets', 'Outdoor activities']",Preston,HR Manager,4676,25,26-35,0,Business and entrepreneurship & Technology
318,70812,Jason Parrow,Male,1971-03-10,"['Finance and investments', 'Politics', 'Gaming', 'Science', 'Travel']",Bolton,Delivery Driver,2266,54,46-55,3,Nature & Travel
319,34364,Leon Cavalero,Female,2004-02-11,"['Photography', 'History', 'Fashion', 'Travel', 'Art']",Preston,Taxi Driver,4321,21,18-25,2,Fashion & Gaming
320,43204,Robert Pears,Female,1964-06-24,"['Gardening', 'Parenting and family', 'Books', 'Gardening', 'Finance and investments']",Manchester,Construction Worker,2598,61,56-65,1,Finance and investments & History
321,36795,Ted Weitzel,Female,1992-03-09,"['Art', 'Finance and investments', 'Technology', 'Cooking']",Bolton,Electrician,4717,33,26-35,5,Art & Education and learning
322,97027,Eleanor Miya,Male,1959-06-01,"['Science', 'Food and dining']",Bolton,Compliance Officer,7673,66,66+,1,Finance and investments & History
323,63343,Jennifer Jenkins,Female,1969-05-28,"['Pets', 'Outdoor activities', 'Nature']",Preston,IT technician,4499,56,56-65,3,Nature & Travel
324,36956,Candy Collins,Female,2001-06-11,"['Movies', 'Nature', 'Art']",Liverpool,Accountant,5931,24,18-25,3,Nature & Travel
325,69229,Suzanne Smith,Female,1977-10-08,"['Cooking', 'Cooking', 'Social causes and activism', 'Cooking']",Stockport,Accountant,5836,48,46-55,0,Business and entrepreneurship & Technology
326,9424,Hazel Jackson,Male,1997-04-30,"['Travel', 'Fashion', 'Music', 'Fashion']",Stockport,Project Manager,7225,28,26-35,2,Fashion & Gaming
327,86001,Leigh Vaughan,Female,2000-08-01,"['DIY and crafts', 'Books', 'Food and dining']",Bolton,Quality Assurance Analyst,5260,25,26-35,1,Finance and investments & History
328,16959,Billy Hall,Female,1954-08-22,['Health and wellness'],Liverpool,Project Manager,6305,71,66+,6,Health and wellness & Education and learning
329,21615,Benjamin Harris,Male,1978-07-03,['Fashion'],Stockport,Technical Writer,3606,47,46-55,2,Fashion & Gaming
330,61462,Mary Brown,Male,1955-01-05,"['Politics', 'Outdoor activities', 'DIY and crafts', 'Beauty']",Stockport,Receptionist,4113,70,66+,0,Business and entrepreneurship & Technology
331,61774,Bryan Knapp,Male,1976-01-04,"['Fitness', 'Gaming', 'Sports', 'Pets']",Manchester,Chef,3633,49,46-55,0,Business and entrepreneurship & Technology
332,86802,Lucy Cahill,Male,1969-10-17,"['Sports', 'Gardening', 'Books', 'History']",Manchester,Teacher,4310,56,56-65,1,Finance and investments & History
333,67503,Tiffany Lofton,Female,1987-12-17,"['Art', 'Outdoor activities']",Stockport,Electrician,3933,38,36-45,5,Art & Education and learning
334,79371,Esther Lyford,Female,1977-07-15,"['Politics', 'Art', 'Outdoor activities', 'Fitness', 'Music']",Stockport,Electrician,3706,48,46-55,5,Art & Education and learning
335,34497,Tina Burdett,Male,1977-05-19,['Education and learning'],Bolton,Public Relations Specialist,6001,48,46-55,5,Art & Education and learning
336,43009,Bobby Mann,Female,1976-12-17,"['Politics', 'Science', 'Books', 'Gaming']",Liverpool,Teacher,3773,49,46-55,0,Business and entrepreneurship & Technology
337,91598,Phyllis Ceruantes,Female,1959-11-02,"['Cars and automobiles', 'Gardening', 'Gaming']",Bolton,Office Administrator,4469,66,66+,4,Cars and automobiles & Parenting and family
338,75439,Scott Judy,Female,1987-06-01,"['Movies', 'Parenting and family', 'Photography', 'Photography']",Stockport,Receptionist,2414,38,36-45,1,Finance and investments & History
339,29720,Carolyn Villarreal,Female,1967-05-31,"['Gardening', 'DIY and crafts', 'Cooking', 'Politics', 'Gaming']",Stockport,Market Research Analyst,3719,58,56-65,0,Business and entrepreneurship & Technology
340,38607,Kyle Kirkpatrick,Male,2000-11-03,"['Music', 'Fashion', 'Technology', 'Science']",Manchester,Procurement Specialist,6491,25,26-35,2,Fashion & Gaming
341,77127,Edmond Moss,Male,1977-03-07,['DIY and crafts'],Preston,Receptionist,3727,48,46-55,4,Cars and automobiles & Parenting and family
342,97088,James Adams,Male,1978-09-13,['Education and learning'],Preston,Software Engineer,6352,47,46-55,5,Art & Education and learning
343,24627,Fred Teague,Female,1961-06-17,"['Finance and investments', 'Photography']",Manchester,Financial Analyst,7057,64,56-65,1,Finance and investments & History
344,61815,David Fullbright,Female,1981-10-18,"['Social causes and activism', 'DIY and crafts', 'Music', 'Science']",Manchester,Compliance Officer,4378,44,36-45,4,Cars and automobiles & Parenting and family
345,69756,Glenn Miller,Male,2003-12-12,"['History', 'Business and entrepreneurship', 'Art']",Manchester,Sales Associate,2691,22,18-25,5,Art & Education and learning
346,11931,Vance Padilla,Male,1987-08-18,['Fashion'],Stockport,Event Coordinator,4807,38,36-45,2,Fashion & Gaming
347,16161,Mariann Perry,Female,2002-10-31,"['Science', 'Fashion', 'Gardening', 'Politics', 'Food and dining']",Bolton,HR Manager,5457,23,18-25,2,Fashion & Gaming
348,47440,Lakisha Colapietro,Female,1976-11-09,"['Cars and automobiles', 'History', 'Parenting and family', 'Art']",Preston,Procurement Specialist,5609,49,46-55,4,Cars and automobiles & Parenting and family
349,34606,Ann White,Male,1974-08-26,"['Movies', 'Outdoor activities', 'History']",Preston,Software Engineer,7379,51,46-55,1,Finance and investments & History
350,14107,Christal Millick,Female,1991-11-03,"['Books', 'Cars and automobiles', 'Outdoor activities']",Manchester,Waiter,3109,34,26-35,4,Cars and automobiles & Parenting and family
351,90651,Lamar Lyford,Male,1998-02-22,"['Health and wellness', 'Gardening', 'Fashion', 'Food and dining']",Manchester,Cleaner,2935,27,26-35,2,Fashion & Gaming
352,98435,Melinda Brasfield,Female,1989-11-07,"['Music', 'Nature', 'DIY and crafts', 'Education and learning', 'Art']",Bolton,Market Research Analyst,4598,36,36-45,5,Art & Education and learning
353,17503,Jacqueline Byers,Male,1957-11-23,"['Pets', 'Pets', 'Technology']",Preston,Business Consultant,7370,68,66+,0,Business and entrepreneurship & Technology
354,63486,Bobbye Jenkins,Male,1956-02-21,"['Food and dining', 'Sports', 'Gaming']",Stockport,Corporate Trainer,6888,69,66+,0,Business and entrepreneurship & Technology
355,33076,Bryan Travis,Female,1977-04-29,"['Movies', 'Politics', 'History', 'Technology']",Bolton,Corporate Trainer,5980,48,46-55,0,Business and entrepreneurship & Technology
356,79809,Elizabeth Pannell,Male,1972-12-10,"['Parenting and family', 'Fashion', 'Social causes and activism']",Bolton,Market Research Analyst,3787,53,46-55,2,Fashion & Gaming
357,90791,Dale Nance,Male,1962-01-14,"['Outdoor activities', 'Gardening', 'Books', 'Photography']",Liverpool,Sales Executive,4519,63,56-65,1,Finance and investments & History
358,93365,Clark Anderson,Male,1967-09-04,"['Parenting and family', 'Science', 'Cooking', 'Cars and automobiles', 'Gaming']",Bolton,Sales Associate,3216,58,56-65,4,Cars and automobiles & Parenting and family
359,18293,April Cardwell,Male,1973-09-19,"['History', 'Education and learning', 'Photography', 'Cooking', 'DIY and crafts']",Manchester,Chef,3792,52,46-55,5,Art & Education and learning
360,43850,Roy Simpson,Female,2001-06-06,"['Travel', 'Cars and automobiles', 'Nature', 'Food and dining', 'Gaming']",Stockport,Office Administrator,3692,24,18-25,3,Nature & Travel
361,35068,Iris Carpentieri,Male,2000-05-08,"['History', 'Travel']",Manchester,Accountant,6654,25,26-35,3,Nature & Travel
362,61393,Milan Ayer,Female,1992-10-23,"['Politics', 'Cooking', 'Gardening']",Bolton,Delivery Driver,3086,33,26-35,0,Business and entrepreneurship & Technology
363,27382,David Sabad,Female,1978-12-30,"['Gaming', 'Pets', 'Gaming']",Manchester,HR Manager,5866,47,46-55,0,Business and entrepreneurship & Technology
364,85414,Erica Schultz,Female,1971-02-25,"['Books', 'Nature', 'Technology']",Bolton,Waiter,2129,54,46-55,3,Nature & Travel
365,13798,Angeline Hughes,Female,1980-11-18,"['Education and learning', 'DIY and crafts', 'Gaming']",Liverpool,Delivery Driver,3237,45,46-55,5,Art & Education and learning
366,1729,Magnolia Lyons,Male,1959-07-06,"['Travel', 'History', 'Nature']",Preston,Human Resources Coordinator,3274,66,66+,3,Nature & Travel
367,66101,Florencia Mowers,Male,1966-07-24,"['Gardening', 'Business and entrepreneurship', 'Music', 'Gardening', 'Business and entrepreneurship']",Bolton,Financial Analyst,5866,59,56-65,0,Business and entrepreneurship & Technology
368,7678,Evelyn Mierzejewski,Female,1954-11-26,"['Art', 'Health and wellness', 'Food and dining']",Bolton,Human Resources Coordinator,4061,71,66+,6,Health and wellness & Education and learning
369,73315,Jennifer Panza,Female,1957-04-21,['Politics'],Bolton,Event Coordinator,4038,68,66+,0,Business and entrepreneurship & Technology
370,69696,Margaret Maicus,Female,1971-12-27,['Parenting and family'],Preston,Loan Officer,3763,54,46-55,4,Cars and automobiles & Parenting and family
371,5439,Delores Shurley,Male,1963-10-04,"['Music', 'Health and wellness', 'Pets', 'History']",Bolton,Data Analyst,4363,62,56-65,6,Health and wellness & Education and learning
372,73381,Rolando Medley,Female,1961-08-05,['Food and dining'],Liverpool,Financial Analyst,6803,64,56-65,1,Finance and investments & History
373,34591,Daphne Neyra,Female,1978-09-10,"['Movies', 'Fashion']",Manchester,HR Manager,5265,47,46-55,2,Fashion & Gaming
374,8453,Erika Olson,Female,1970-01-02,['Music'],Manchester,Sales Executive,4067,55,56-65,0,Business and entrepreneurship & Technology
375,6235,Fred Bridges,Male,1985-11-24,"['Books', 'Sports', 'Technology', 'Fashion', 'Food and dining']",Bolton,Marketing Specialist,5655,40,36-45,2,Fashion & Gaming
376,56580,Teresita Crockwell,Female,2003-04-13,"['Books', 'Travel', 'Science']",Manchester,Electrician,3451,22,18-25,3,Nature & Travel
377,44069,Bruce Belliveau,Female,1969-11-13,['Business and entrepreneurship'],Manchester,Procurement Specialist,6355,56,56-65,0,Business and entrepreneurship & Technology
378,73662,Jean Thompson,Female,1989-04-26,"['Photography', 'Travel', 'Fashion']",Stockport,Accountant,6268,36,36-45,2,Fashion & Gaming
379,18242,Donald Vega,Female,1972-11-16,"['Gardening', 'Technology', 'Social causes and activism']",Preston,Teacher,3866,53,46-55,0,Business and entrepreneurship & Technology
380,72560,Clarence Wilson,Female,1975-08-23,"['Beauty', 'Technology']",Preston,Data Analyst,4749,50,46-55,0,Business and entrepreneurship & Technology
381,11373,Trish Gallager,Male,1991-06-24,"['Finance and investments', 'Books', 'Photography', 'Business and entrepreneurship', 'Nature']",Preston,Accountant,3732,34,26-35,3,Nature & Travel
382,53068,Ryan Roller,Male,1977-05-20,"['Politics', 'Travel', 'Finance and investments', 'Gardening', 'Fashion']",Liverpool,Procurement Specialist,4500,48,46-55,2,Fashion & Gaming
383,54397,Lisa Bentley,Male,1985-04-19,"['Finance and investments', 'Sports', 'Fashion', 'Social causes and activism']",Bolton,Business Consultant,6084,40,36-45,2,Fashion & Gaming
384,60744,Elizabeth Wertz,Female,1959-12-16,"['DIY and crafts', 'Outdoor activities', 'Movies']",Bolton,Construction Worker,3015,66,66+,1,Finance and investments & History
385,4233,Delora Salvador,Male,1985-09-13,"['DIY and crafts', 'Cooking']",Bolton,Procurement Specialist,4976,40,36-45,0,Business and entrepreneurship & Technology
386,66150,Lora Dolly,Female,1980-10-19,"['Movies', 'Fashion', 'Travel', 'Outdoor activities']",Manchester,Quality Assurance Analyst,4976,45,46-55,2,Fashion & Gaming
387,227,Anthony Smith,Male,1972-09-30,['Health and wellness'],Preston,Barista,2417,53,46-55,6,Health and wellness & Education and learning
388,38051,John James,Male,1964-06-18,"['Finance and investments', 'Gardening', 'Parenting and family', 'Travel', 'Fitness']",Liverpool,Procurement Specialist,5306,61,56-65,1,Finance and investments & History
389,75831,Eleanor Massey,Female,1961-07-30,"['Cars and automobiles', 'History', 'Art', 'Food and dining', 'Gardening']",Preston,Construction Worker,4085,64,56-65,4,Cars and automobiles & Parenting and family
390,11713,Beverly Lin,Male,1957-10-02,"['Nature', 'Parenting and family', 'Gardening']",Liverpool,Marketing Specialist,3564,68,66+,3,Nature & Travel
391,89799,Susan Perez,Male,1989-07-04,"['Pets', 'Cooking', 'Books']",Stockport,Mechanic,4981,36,36-45,0,Business and entrepreneurship & Technology
392,84722,Clint Reilly,Female,1974-02-05,['Nature'],Stockport,Financial Analyst,5786,51,46-55,3,Nature & Travel
393,11651,Jeffrey Jackson,Female,1979-07-23,"['Gardening', 'Travel']",Preston,Office Administrator,4602,46,46-55,3,Nature & Travel
394,63793,Jose Hosford,Male,1982-08-10,"['Technology', 'Beauty', 'Food and dining', 'Parenting and family']",Liverpool,Barista,3118,43,36-45,0,Business and entrepreneurship & Technology
395,18332,Danny Chidester,Female,1989-01-16,"['Health and wellness', 'Fashion', 'Technology']",Liverpool,Public Relations Specialist,5431,36,36-45,2,Fashion & Gaming
396,59465,Clarence Brown,Male,1999-08-02,"['Music', 'Business and entrepreneurship', 'Technology', 'Nature']",Liverpool,Accountant,5665,26,26-35,0,Business and entrepreneurship & Technology
397,31839,Raymond Lopez,Female,1988-08-02,"['Gaming', 'Art', 'Art', 'Sports', 'Travel']",Liverpool,Chef,3583,37,36-45,3,Nature & Travel
398,35888,Nicholas Boyd,Male,1970-06-01,"['Social causes and activism', 'Gardening', 'Parenting and family', 'Gaming', 'Technology']",Manchester,Quality Assurance Analyst,5421,55,56-65,0,Business and entrepreneurship & Technology
399,70558,Andres Amidon,Female,1954-05-29,['Books'],Preston,Human Resources Coordinator,3670,71,66+,1,Finance and investments & History
400,68842,Ruth Simon,Female,1967-09-30,"['Education and learning', 'Nature', 'Parenting and family', 'Art']",Stockport,Project Manager,6686,58,56-65,5,Art & Education and learning
401,44300,Dulce Clark,Male,1974-03-14,['Photography'],Bolton,Project Manager,5642,51,46-55,4,Cars and automobiles & Parenting and family
402,39432,James Barrick,Male,1973-09-01,"['Cooking', 'Music']",Bolton,Taxi Driver,3295,52,46-55,0,Business and entrepreneurship & Technology
403,71758,Vickie Ready,Male,1964-12-10,"['Nature', 'Gardening', 'Music', 'Art']",Preston,Compliance Officer,4806,61,56-65,3,Nature & Travel
404,51267,Edwin Little,Female,1986-01-22,"['Movies', 'Travel', 'Fitness', 'Education and learning']",Stockport,Market Research Analyst,4280,39,36-45,3,Nature & Travel
405,49809,Edward Deluca,Female,1989-12-24,['Cars and automobiles'],Bolton,Quality Assurance Analyst,3668,36,36-45,4,Cars and automobiles & Parenting and family
406,86689,Gregory Caddel,Female,1962-10-03,"['Parenting and family', 'Social causes and activism', 'Cars and automobiles']",Manchester,Loan Officer,5349,63,56-65,4,Cars and automobiles & Parenting and family
407,61005,Brian Walker,Female,2003-03-30,['Finance and investments'],Liverpool,Receptionist,4240,22,18-25,1,Finance and investments & History
408,60771,Patricia Castillo,Female,1954-05-15,['Fashion'],Liverpool,Electrician,3704,71,66+,2,Fashion & Gaming
409,88,Sheryl Godfrey,Female,1983-04-07,"['Science', 'Music', 'Travel', 'Fitness']",Stockport,Public Relations Specialist,5008,42,36-45,3,Nature & Travel
410,77204,Jaime Connolly,Male,1997-07-14,"['Science', 'Movies', 'Fashion', 'Movies', 'History']",Liverpool,Sales Executive,3671,28,26-35,2,Fashion & Gaming
411,51988,Barbara Watson,Female,1997-03-03,['Fashion'],Liverpool,Procurement Specialist,5007,28,26-35,2,Fashion & Gaming
412,82150,Guy Rowe,Female,1999-05-21,['Cars and automobiles'],Stockport,Waiter,2917,26,26-35,4,Cars and automobiles & Parenting and family
413,43734,Ann Cook,Male,1991-10-29,"['DIY and crafts', 'Fashion', 'Education and learning']",Manchester,Event Coordinator,4936,34,26-35,2,Fashion & Gaming
414,95182,James Dufour,Male,1992-03-11,['Cars and automobiles'],Liverpool,Public Relations Specialist,5270,33,26-35,4,Cars and automobiles & Parenting and family
415,88477,Sammie Harris,Male,1970-09-01,"['Health and wellness', 'Health and wellness']",Preston,Office Administrator,3478,55,56-65,6,Health and wellness & Education and learning
416,62006,Beth West,Female,1963-01-06,['Nature'],Preston,Waiter,3045,62,56-65,3,Nature & Travel
417,30884,Ruthie West,Female,1994-12-27,['History'],Preston,Compliance Officer,4591,31,26-35,1,Finance and investments & History
418,50767,Kathy Baer,Male,1966-07-17,"['DIY and crafts', 'Fitness', 'Outdoor activities', 'Movies', 'Sports']",Bolton,Data Analyst,4720,59,56-65,1,Finance and investments & History
419,74956,Ian Dewoody,Female,2002-06-07,['Books'],Preston,Loan Officer,3594,23,18-25,1,Finance and investments & History
420,12751,Timothy Jones,Male,1970-01-20,"['Science', 'Fashion', 'Science', 'History', 'DIY and crafts']",Liverpool,Mechanic,4235,55,56-65,2,Fashion & Gaming
421,36507,Teresa Thomas,Male,1960-11-14,"['Fashion', 'Gaming', 'Food and dining', 'Cooking', 'History']",Bolton,Waiter,2909,65,66+,2,Fashion & Gaming
422,9938,John Lytch,Male,1987-12-25,"['Music', 'Parenting and family']",Preston,Software Engineer,6956,38,36-45,4,Cars and automobiles & Parenting and family
423,18374,Hal Schwarz,Male,1978-04-12,"['Gaming', 'Parenting and family', 'Finance and investments']",Stockport,Mechanic,5033,47,46-55,1,Finance and investments & History
424,92221,Alex Wisham,Male,2004-06-05,"['Movies', 'Travel']",Bolton,Receptionist,2385,21,18-25,3,Nature & Travel
425,90730,Nancy Hoekstra,Female,1957-01-21,['Parenting and family'],Stockport,Barista,2794,68,66+,4,Cars and automobiles & Parenting and family
426,12397,Cheri Rhodes,Male,2001-04-26,"['Health and wellness', 'Education and learning', 'Gaming', 'Nature', 'Education and learning']",Stockport,Electrician,4166,24,18-25,6,Health and wellness & Education and learning
427,94922,Robert Stiles,Male,1974-05-02,['Education and learning'],Bolton,Waiter,2569,51,46-55,5,Art & Education and learning
428,33802,Christina Balistreri,Female,1990-05-01,"['Politics', 'Beauty', 'Parenting and family', 'Gaming', 'Gardening']",Stockport,Project Manager,5937,35,36-45,0,Business and entrepreneurship & Technology
429,1231,Willie Weber,Female,1958-04-06,['Fashion'],Liverpool,Delivery Driver,2903,67,66+,2,Fashion & Gaming
430,20335,Frank Chang,Female,1967-10-13,['Social causes and activism'],Stockport,Event Coordinator,5703,58,56-65,5,Art & Education and learning
431,78044,Darlene Bush,Male,1998-03-10,"['Social causes and activism', 'Music']",Preston,Office Administrator,3211,27,26-35,0,Business and entrepreneurship & Technology
432,40351,Jennifer Ma,Female,1957-09-23,"['Travel', 'Parenting and family', 'Books', 'Technology']",Bolton,Quality Assurance Analyst,3737,68,66+,3,Nature & Travel
433,50863,Teresa Tindall,Male,1981-09-07,"['Movies', 'Gardening', 'Parenting and family']",Manchester,Event Coordinator,5590,44,36-45,1,Finance and investments & History
434,65410,Irwin Gonzalez,Female,1999-09-08,"['Fitness', 'Fashion', 'Fashion']",Bolton,Human Resources Coordinator,4767,26,26-35,2,Fashion & Gaming
435,98466,Ronald Burrell,Female,1970-05-06,"['Books', 'Music']",Liverpool,Quality Assurance Analyst,4810,55,56-65,1,Finance and investments & History
436,83943,Dora Flores,Female,1971-07-12,"['Art', 'Health and wellness', 'Outdoor activities', 'Technology', 'Fashion']",Preston,Technical Writer,4649,54,46-55,2,Fashion & Gaming
437,35641,David Vick,Male,1968-05-01,"['Parenting and family', 'Books', 'Movies']",Preston,Accountant,4041,57,56-65,1,Finance and investments & History
438,76610,Eric Brown,Male,2003-11-13,"['Parenting and family', 'Education and learning', 'Cooking', 'Beauty', 'Health and wellness']",Stockport,Construction Worker,3861,22,18-25,6,Health and wellness & Education and learning
439,1046,Lois Martin,Female,1958-01-06,"['Cars and automobiles', 'Gaming', 'Politics']",Bolton,Mechanic,4328,67,66+,4,Cars and automobiles & Parenting and family
440,97796,William Hargrove,Male,1963-08-10,"['Technology', 'Gaming', 'Technology', 'Food and dining', 'Cars and automobiles']",Liverpool,Human Resources Coordinator,5503,62,56-65,4,Cars and automobiles & Parenting and family
441,5938,Julie Lachley,Male,1973-09-03,"['Art', 'Fashion', 'Health and wellness', 'Food and dining']",Liverpool,Accountant,4068,52,46-55,2,Fashion & Gaming
442,57688,Guadalupe Carlson,Female,1992-06-19,['Politics'],Liverpool,Software Engineer,5837,33,26-35,0,Business and entrepreneurship & Technology
443,7896,Meredith Arteaga,Male,2003-12-13,"['Cooking', 'Fashion', 'Fitness', 'Beauty']",Stockport,Human Resources Coordinator,3583,22,18-25,2,Fashion & Gaming
444,87485,Salvatore Giorgi,Male,2004-09-30,"['Fashion', 'DIY and crafts', 'Beauty', 'Education and learning']",Manchester,Teacher,5134,21,18-25,2,Fashion & Gaming
445,17571,James Jameson,Male,1980-09-19,"['Health and wellness', 'Beauty', 'Education and learning']",Bolton,Accountant,3560,45,46-55,6,Health and wellness & Education and learning
446,53065,Stephanie Dietrich,Female,1997-06-16,"['Art', 'Education and learning']",Preston,Market Research Analyst,4648,28,26-35,5,Art & Education and learning
447,11142,Shanta Barre,Male,1960-05-15,['Parenting and family'],Manchester,Sales Executive,6167,65,66+,4,Cars and automobiles & Parenting and family
448,96937,Dorothy Baker,Female,1981-02-01,"['Sports', 'Politics', 'Gaming', 'Fashion', 'Fashion']",Preston,Business Consultant,8954,44,36-45,2,Fashion & Gaming
449,50491,Ronald Farmer,Male,1978-11-30,"['Finance and investments', 'Nature']",Stockport,Electrician,3634,47,46-55,3,Nature & Travel
450,33223,Maria Vaughn,Female,1996-03-11,['Nature'],Stockport,Project Manager,8244,29,26-35,3,Nature & Travel
451,82507,Dane Mikos,Female,1967-06-29,"['Beauty', 'Beauty']",Liverpool,Receptionist,2971,58,56-65,0,Business and entrepreneurship & Technology
452,36297,Leslie Alonzo,Male,1999-02-24,"['Business and entrepreneurship', 'History', 'Finance and investments']",Bolton,Market Research Analyst,6213,26,26-35,1,Finance and investments & History
453,67925,Maria Bray,Female,2003-02-01,"['Sports', 'Social causes and activism']",Manchester,Receptionist,3484,22,18-25,0,Business and entrepreneurship & Technology
454,94405,Michael Shepard,Female,1964-02-11,"['Fashion', 'Technology', 'Cooking']",Preston,Event Coordinator,6026,61,56-65,2,Fashion & Gaming
455,84993,Robert White,Male,1983-12-28,['Outdoor activities'],Manchester,Waiter,2297,42,36-45,1,Finance and investments & History
456,62123,Rocky Moore,Female,1992-03-13,['Technology'],Manchester,Electrician,4467,33,26-35,0,Business and entrepreneurship & Technology
457,65744,John Hodde,Male,1984-04-29,"['Technology', 'Cooking']",Manchester,Software Engineer,7267,41,36-45,0,Business and entrepreneurship & Technology
458,40247,Mario Gentry,Male,1981-01-23,"['History', 'Finance and investments', 'Education and learning']",Stockport,Event Coordinator,5116,44,36-45,1,Finance and investments & History
459,16362,Kimberly Winter,Male,1972-04-07,"['Technology', 'Cars and automobiles']",Manchester,Data Analyst,4040,53,46-55,4,Cars and automobiles & Parenting and family
460,55939,Gary Young,Female,1979-02-14,['Outdoor activities'],Manchester,Procurement Specialist,4338,46,46-55,1,Finance and investments & History
461,28675,Jordan Bradley,Female,1965-02-28,['Food and dining'],Liverpool,Event Coordinator,4175,60,56-65,1,Finance and investments & History
462,23958,Michael Paras,Female,1958-06-12,"['Nature', 'Cars and automobiles', 'Travel', 'Sports']",Preston,Sales Associate,3789,67,66+,3,Nature & Travel
463,7859,Roy Hilliard,Male,1958-02-14,"['Sports', 'Cars and automobiles']",Stockport,Financial Analyst,7034,67,66+,4,Cars and automobiles & Parenting and family
464,94213,James Burbach,Female,1979-04-06,"['Art', 'Fashion', 'Art', 'Travel', 'History']",Stockport,Barista,2169,46,46-55,2,Fashion & Gaming
465,63352,Mabel Overshown,Female,1999-07-18,"['Books', 'Gardening']",Preston,Construction Worker,2500,26,26-35,1,Finance and investments & History
466,50199,Ruth Amos,Male,1982-11-11,"['Health and wellness', 'Parenting and family']",Preston,Barista,2835,43,36-45,6,Health and wellness & Education and learning
467,55239,Elizabeth Tara,Female,1964-05-27,"['Pets', 'Photography', 'Photography']",Preston,Construction Worker,2824,61,56-65,0,Business and entrepreneurship & Technology
468,98341,Rene Mcgowan,Male,1982-02-28,"['Social causes and activism', 'DIY and crafts']",Bolton,Business Consultant,7248,43,36-45,4,Cars and automobiles & Parenting and family
469,13706,Frank Brooks,Female,1957-09-14,"['Fashion', 'Outdoor activities', 'DIY and crafts', 'Music']",Bolton,HR Manager,6711,68,66+,2,Fashion & Gaming
470,13580,Adela Gilbert,Male,1998-05-10,"['Technology', 'Gaming', 'DIY and crafts', 'Sports', 'Gardening']",Preston,Teacher,2767,27,26-35,0,Business and entrepreneurship & Technology
471,34571,Chad Kelly,Female,1981-04-19,"['Business and entrepreneurship', 'Technology']",Bolton,Quality Assurance Analyst,4729,44,36-45,0,Business and entrepreneurship & Technology
472,93622,Robin Quinlan,Female,1994-08-03,"['History', 'Gaming', 'Gardening', 'Food and dining']",Preston,Sales Executive,6286,31,26-35,1,Finance and investments & History
473,2105,Nettie Bender,Female,1981-08-28,"['Parenting and family', 'Fashion', 'Art']",Liverpool,Corporate Trainer,4052,44,36-45,2,Fashion & Gaming
474,74361,Angela Wilson,Male,1965-10-27,"['Science', 'Health and wellness', 'Education and learning', 'Gardening']",Stockport,Technical Writer,5145,60,56-65,6,Health and wellness & Education and learning
475,85889,Larry Woodcock,Female,1986-06-20,"['DIY and crafts', 'Cooking', 'Travel']",Bolton,Barista,2326,39,36-45,3,Nature & Travel
476,99907,Matthew Arthur,Male,1990-10-05,"['Nature', 'Fitness', 'Technology']",Stockport,Teacher,4694,35,36-45,3,Nature & Travel
477,56430,Jimmy Rahm,Male,1957-06-29,"['Movies', 'Pets']",Liverpool,Electrician,3729,68,66+,0,Business and entrepreneurship & Technology
478,86503,Stephen Gray,Male,1997-08-06,"['Politics', 'Education and learning']",Stockport,Waiter,3041,28,26-35,5,Art & Education and learning
479,12470,Eunice Levenstein,Male,1966-03-02,"['Music', 'Books']",Preston,Compliance Officer,5429,59,56-65,1,Finance and investments & History
